00:00;OK
00:01;OK
00:02;WARNING
00:03;WARNING
00:04;WARNING
00:05;DANGER
00:06;WARNING
00:07;DANGER
00:08;DANGER
00:09;WARNING
00:10;OK
00:11;OK
00:12;OK
00:13;OK
00:14;OK
00:15;WARNING
00:16;WARNING
00:17;WARNING
00:18;WARNING
00:19;DANGER
00:20;WARNING
00:21;WARNING
00:22;DANGER
00:23;OK
00:24;WARNING
00:25;WARNING
00:26;WARNING
00:27;WARNING
00:28;WARNING
00:29;DANGER
00:30;DANGER
00:31;WARNING
00:32;WARNING
00:33;WARNING
00:34;WARNING
00:35;WARNING
00:36;WARNING
00:37;WARNING
00:38;WARNING
00:39;WARNING
00:40;WARNING
00:41;DANGER
00:42;DANGER
00:43;WARNING
00:44;DANGER
00:45;WARNING
00:46;OK
00:47;WARNING
00:48;WARNING
00:49;WARNING
00:50;WARNING
00:51;OK
00:52;OK
00:53;OK
00:54;WARNING
00:55;WARNING
00:56;OK
00:57;OK
00:58;OK
00:59;OK
01:00;OK
01:01;WARNING
01:02;WARNING
01:03;DANGER
01:04;DANGER
01:05;OK
01:06;OK
01:07;DANGER
01:08;OK
01:09;WARNING
01:10;WARNING
01:11;WARNING
01:12;WARNING
01:13;WARNING
01:14;WARNING
01:15;WARNING
01:16;DANGER
01:17;WARNING
01:18;WARNING
01:19;OK
01:20;WARNING
01:21;OK
01:22;OK
01:23;WARNING
01:24;WARNING
01:25;WARNING
01:26;OK
01:27;DANGER
01:28;OK
01:29;OK
01:30;WARNING
01:31;WARNING
01:32;WARNING
01:33;WARNING
01:34;WARNING
01:35;WARNING
01:36;WARNING
01:37;WARNING
01:38;OK
01:39;OK
01:40;OK
01:41;OK
01:42;OK
01:43;OK
01:44;WARNING
01:45;WARNING
01:46;DANGER
01:47;OK
01:48;OK
01:49;OK
01:50;OK
01:51;OK
01:52;WARNING
01:53;DANGER
01:54;WARNING
01:55;WARNING
01:56;WARNING
01:57;WARNING
01:58;WARNING
01:59;WARNING
02:00;OK
02:01;WARNING
02:02;WARNING
